Grade,Subject,Topic,Difficulty,Question,A,B,C,D,Correct Answer
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Which planet is known for its rings?,Mars,Earth,Saturn,Venus,Saturn
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
4,Space & Physics,Energy & Heat,Intermediate,Which material conducts heat best?,Wood,Plastic,Metal,Rubber,Metal
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What happens to speed when force increases on the same mass?,Decreases,Stays same,Increases,Stops,Increases
4,Space & Physics,Light & Sound,Intermediate,Why do we see lightning before hearing thunder?,Sound is faster,Light is faster,They are same speed,Wind moves light,Light is faster
4,Space & Physics,Energy & Heat,Intermediate,What is convection?,Heat transfer by touch,Heat transfer by movement of fluids,Heat transfer by light,Heat transfer by friction,Heat transfer by movement of fluids
4,Space & Physics,Earth & Space,Intermediate,Why do we have seasons on Earth?,Earth spins,Earth tilts on its axis,Moon moves,Clouds change,Earth tilts on its axis
4,Space & Physics,Forces & Motion,Intermediate,What force resists motion between two surfaces?,Gravity,Friction,Magnetism,Electricity,Friction
4,Space & Physics,Light & Sound,Intermediate,What determines the pitch of a sound?,Volume,Speed,Vibration frequency,Distance,Vibration frequency
